popularity,budget,revenue,roi,vote_count,vote_average,release_year
3.01,132000000,373552094,1.83,939,6.5,2014
3.0,50000000,212902372,3.26,1095,5.6,2014
2.98,110000000,337580051,2.07,1664,6.1,2014
2.88,25000000,66980456,1.68,1151,6.3,2014
2.81,50000000,188441614,2.77,2416,7.0,2014
2.78,28000000,53181600,0.9,823,6.2,2014
2.72,55000000,259207227,3.71,606,7.1,2014
2.69,7000000,2360281,-0.66,255,6.1,2014
2.67,11000000,45967935,3.18,866,7.2,2014
2.61,9000000,108782847,11.09,1126,6.6,2014
2.6,16000000,19682924,0.23,253,3.8,2014
2.6,4000000,44349000,10.09,1343,7.6,2014
2.58,20000000,12007070,-0.4,384,6.4,2014
2.55,100000000,243400000,1.43,1215,5.6,2014
2.53,125000000,362637473,1.9,1589,5.5,2014
2.52,50000000,83719388,0.67,974,7.2,2014
2.49,12000000,0,-1.0,52,4.0,2014
2.45,40000000,123494610,2.09,720,6.7,2014
2.38,18000000,268157400,13.9,1829,6.2,2014
2.36,11000000,78874843,6.17,856,7.2,2014
2.3,45000000,86165646,0.91,421,6.7,2014
2.3,0,4439431,,904,7.6,2014
2.29,12000000,305151265,24.43,2389,7.8,2014
2.26,0,336472,,652,7.5,2014
2.17,25000000,153997819,5.16,634,6.1,2014
2.16,0,1075178,,218,5.8,2014
2.16,20000000,11110975,-0.44,552,6.3,2014
2.14,60000000,50549107,-0.16,873,5.9,2014
2.14,50000000,222809600,3.46,1648,6.8,2014
2.12,5500000,3000000,-0.45,1136,7.2,2014
2.1,7000000,0,-1.0,436,5.4,2014
2.08,0,0,,29,5.3,2014
1.96,12600000,18658381,0.48,583,6.6,2014
1.94,120000000,239379423,0.99,1709,5.7,2014
1.9,100000000,103039258,0.03,1555,5.9,2014
1.9,40000000,196781193,3.92,1056,6.2,2014
1.89,145000000,272912430,0.88,592,6.8,2014
1.88,0,0,,32,4.7,2014
1.84,65000000,39407616,-0.39,857,6.2,2014
1.83,0,0,,177,7.0,2014
1.81,103000000,500188435,3.86,659,6.5,2014
1.81,40000000,169837010,3.25,790,5.5,2014
1.79,0,15060457,,470,6.1,2014
1.78,70000000,154984035,1.21,1083,5.7,2014
1.77,65000000,163442937,1.51,981,7.2,2014
1.75,20000000,66787908,2.34,580,7.5,2014
1.74,4900000,3494070,-0.29,389,8.0,2014
1.66,17000000,0,-1.0,180,6.2,2014
1.65,0,20300000,,190,6.5,2014
1.65,15000000,52501541,2.5,677,6.9,2014
1.64,130000000,117831631,-0.09,837,5.1,2014
1.63,26000000,35926213,0.38,535,7.2,2014
1.59,65000000,133821816,1.06,331,6.1,2014
1.57,0,0,,247,6.6,2014
1.55,50000000,97437106,0.95,531,7.3,2014
1.54,13000000,54837234,3.22,531,7.1,2014
1.54,66000000,203277636,2.08,1117,6.2,2014
1.54,0,18612,,466,6.3,2014
1.47,0,0,,121,5.2,2014
1.45,22000000,88880821,3.04,352,7.2,2014
1.44,60000000,108255770,0.8,498,6.6,2014
1.4,10000000,28883511,1.89,710,6.8,2014
1.39,18000000,266586800,13.81,165,4.6,2014
1.38,0,1171559,,258,6.3,2014
1.38,0,857522,,263,8.0,2014
1.38,0,0,,72,7.1,2014
1.32,4000000,600896,-0.85,400,5.8,2014
1.32,0,0,,195,6.1,2014
1.32,50000000,160602194,2.21,572,5.7,2014
1.31,25000000,0,-1.0,87,4.4,2014
1.3,28000000,0,-1.0,668,6.0,2014
1.24,50000000,151165787,2.02,223,5.9,2014
1.22,0,1625847,,274,6.6,2014
1.21,35000000,17508518,-0.5,422,5.4,2014
1.21,0,0,,1074,5.9,2014
1.2,0,0,,74,5.3,2014
1.2,0,645186,,443,6.8,2014
1.19,1000000,0,-1.0,232,6.7,2014
1.15,13200000,53830415,3.08,105,5.8,2014
1.14,5000000,41797583,7.36,725,7.5,2014
1.14,5000000,40100000,7.02,501,6.1,2014
1.14,24000000,12096300,-0.5,645,6.5,2014
1.11,0,0,,171,5.6,2014
1.08,20000000,34077920,0.7,357,6.6,2014
1.05,12250000,2295423,-0.81,164,6.0,2014
1.04,24000000,70181428,1.92,175,6.2,2014
1.04,15000000,9104716,-0.39,161,6.9,2014
1.04,0,4507463,,175,5.4,2014
1.03,15000000,59209,-1.0,402,5.7,2014
1.03,0,3396726,,629,6.6,2014
1.02,6500000,255273813,38.27,827,5.6,2014
1.01,0,0,,11,3.3,2014
1.0,0,0,,14,5.6,2014
0.99,65000000,71154592,0.09,501,5.1,2014
0.99,8000000,26049082,2.26,713,6.0,2014
0.98,0,0,,240,6.4,2014
0.98,27000000,28831145,0.07,207,6.5,2014
0.98,28000000,68896829,1.46,476,5.8,2014
0.97,2000000,6676471,2.34,1089,6.5,2014
0.97,20000000,100525432,4.03,381,5.1,2014
0.97,0,0,,42,6.5,2014
0.97,0,176391,,190,5.4,2014
0.96,0,1822250,,151,7.0,2014
0.95,10000000,0,-1.0,116,4.3,2014
0.94,3000000,0,-1.0,20,4.4,2014
0.93,0,5284309,,208,6.7,2014
0.93,0,0,,19,6.3,2014
0.93,0,0,,52,5.7,2014
0.93,60000000,30800231,-0.49,327,5.9,2014
0.92,0,7523634,,288,7.7,2014
0.92,0,0,,279,6.1,2014
0.92,5000000,2367161,-0.53,402,6.6,2014
0.9,0,0,,30,6.1,2014
0.9,0,0,,364,5.4,2014
0.9,0,258384,,263,6.7,2014
0.89,0,0,,102,5.5,2014
0.89,22500000,15520023,-0.31,287,6.8,2014
0.89,5000000,6833445,0.37,194,4.8,2014
0.89,0,32339326,,464,6.3,2014
0.89,0,0,,55,4.2,2014
0.88,28000000,100654149,2.59,380,6.2,2014
0.88,19800000,41296320,1.09,377,6.5,2014
0.87,16000000,2429989,-0.85,150,6.2,2014
0.87,0,0,,193,6.1,2014
0.86,0,427418,,153,6.3,2014
0.86,0,200406,,217,6.4,2014
0.83,0,0,,233,5.4,2014
0.83,9000000,0,-1.0,33,5.6,2014
0.81,0,0,,130,5.1,2014
0.81,8500000,7500000,-0.12,261,5.2,2014
0.8,0,56574,,83,5.0,2014
0.8,40000000,67347013,0.68,181,6.7,2014
0.8,12500000,49002684,2.92,165,5.8,2014
0.79,25000000,38307627,0.53,182,6.6,2014
0.78,5500000,5483299,-0.0,192,6.3,2014
0.78,6700000,1430655,-0.79,76,7.0,2014
0.77,0,0,,24,3.5,2014
0.77,0,108808,,61,5.0,2014
0.76,0,0,,17,3.3,2014
0.76,0,37151,,319,6.3,2014
0.76,13300000,5380251,-0.6,704,6.0,2014
0.75,6000000,3485127,-0.42,323,6.3,2014
0.75,0,1124445,,207,6.9,2014
0.74,22000000,67800064,2.08,61,5.8,2014
0.74,0,0,,73,7.3,2014
0.73,0,4571025,,182,7.4,2014
0.73,6000000,15071,-1.0,129,6.5,2014
0.73,3500000,5155325,0.47,141,7.0,2014
0.72,8500000,770706,-0.91,232,5.7,2014
0.72,0,0,,217,6.4,2014
0.72,0,0,,66,5.3,2014
0.71,15000000,30127963,1.01,94,6.2,2014
0.71,0,0,,24,6.3,2014
0.71,0,0,,169,6.9,2014
0.71,0,0,,318,8.0,2014
0.7,0,0,,24,5.5,2014
0.7,0,2146041,,238,5.9,2014
0.69,0,0,,28,4.3,2014
0.69,30000000,0,-1.0,138,5.7,2014
0.69,2000000,48390,-0.98,23,5.2,2014
0.68,0,0,,99,6.2,2014
0.68,1000000,0,-1.0,170,7.2,2014
0.68,5500000,0,-1.0,57,5.7,2014
0.68,0,0,,86,5.8,2014
0.67,15000000,0,-1.0,83,4.4,2014
0.67,200000,17834867,88.17,147,5.1,2014
0.66,21000000,0,-1.0,204,5.2,2014
0.66,15000000,31554855,1.1,393,6.3,2014
0.65,0,25434291,,152,6.2,2014
0.65,0,31911598,,105,6.3,2014
0.65,6500000,13865435,1.13,234,4.7,2014
0.64,30000000,0,-1.0,474,6.0,2014
0.64,6600000,1554000,-0.76,173,6.8,2014
0.63,5000000,2450846,-0.51,247,6.5,2014
0.63,0,13287735,,209,7.0,2014
0.63,0,0,,198,6.3,2014
0.62,0,111996,,162,5.7,2014
0.62,0,0,,490,7.2,2014
0.62,5000000,0,-1.0,52,4.8,2014
0.62,1000000,9318,-0.99,137,5.3,2014
0.61,0,54915,,202,6.9,2014
0.61,0,0,,55,4.4,2014
0.6,2000000,4635300,1.32,480,6.8,2014
0.6,0,0,,46,6.8,2014
0.6,36000000,52424533,0.46,63,6.8,2014
0.59,0,0,,86,5.1,2014
0.59,0,0,,11,3.1,2014
0.59,0,0,,112,5.5,2014
0.59,0,0,,26,5.3,2014
0.59,1000000,26501323,25.5,270,4.9,2014
0.58,0,169976,,37,5.2,2014
0.58,0,0,,181,5.0,2014
0.57,50000000,80383113,0.61,222,6.2,2014
0.57,0,11486,,147,7.3,2014
0.57,0,0,,18,4.1,2014
0.56,20000000,0,-1.0,42,5.3,2014
0.56,0,0,,19,4.7,2014
0.56,0,0,,184,5.9,2014
0.56,2800000,1826705,-0.35,206,4.9,2014
0.56,0,461162,,248,6.4,2014
0.55,0,0,,18,5.3,2014
0.55,0,0,,36,6.3,2014
0.55,600000,0,-1.0,19,3.3,2014
0.55,0,0,,109,6.6,2014
0.55,0,0,,104,4.7,2014
0.55,0,0,,163,5.8,2014
0.55,6000000,1020921,-0.83,56,5.9,2014
0.55,0,0,,251,5.4,2014
0.54,0,28641776,,162,7.2,2014
0.54,12000000,101332962,7.44,159,6.1,2014
0.54,5000000,0,-1.0,24,5.1,2014
0.54,10000000,0,-1.0,77,5.2,2014
0.54,0,0,,29,5.9,2014
0.53,0,0,,60,3.8,2014
0.53,0,0,,64,5.8,2014
0.52,0,0,,32,6.3,2014
0.52,0,0,,156,5.9,2014
0.52,0,0,,14,6.7,2014
0.51,0,0,,31,5.4,2014
0.51,0,0,,363,7.8,2014
0.51,0,0,,151,5.9,2014
0.5,0,0,,51,7.4,2014
0.5,0,0,,75,5.6,2014
0.5,0,0,,99,5.8,2014
0.5,70000000,61279452,-0.12,399,4.4,2014
0.5,0,1338365,,255,5.6,2014
0.49,0,14947,,124,4.8,2014
0.49,5000000,0,-1.0,221,6.2,2014
0.49,0,0,,15,4.8,2014
0.49,30000000,25312387,-0.16,111,5.7,2014
0.48,0,5405500,,143,6.1,2014
0.48,0,0,,32,4.6,2014
0.48,0,0,,90,5.3,2014
0.48,18000000,0,-1.0,42,5.3,2014
0.48,0,0,,25,6.8,2014
0.47,0,0,,78,5.2,2014
0.47,0,0,,402,5.8,2014
0.47,0,985007,,74,6.4,2014
0.47,2400000,88273,-0.96,141,4.8,2014
0.47,0,0,,30,4.5,2014
0.47,0,0,,43,6.2,2014
0.47,0,0,,49,6.1,2014
0.47,0,0,,67,5.1,2014
0.46,0,0,,149,7.1,2014
0.46,0,0,,65,5.7,2014
0.46,3150000,0,-1.0,62,4.9,2014
0.46,0,0,,34,5.8,2014
0.45,0,7171,,44,5.4,2014
0.45,0,0,,105,4.7,2014
0.45,0,2262223,,68,6.4,2014
0.45,0,0,,61,6.1,2014
0.45,0,149337,,19,3.6,2014
0.45,5500000,5000000,-0.09,15,5.4,2014
0.45,0,0,,48,6.3,2014
0.44,2700000,0,-1.0,94,5.7,2014
0.44,0,0,,118,5.0,2014
0.43,1200000,0,-1.0,82,4.9,2014
0.43,0,0,,88,5.7,2014
0.43,0,0,,58,4.1,2014
0.43,0,0,,76,6.0,2014
0.43,0,0,,34,6.1,2014
0.42,0,0,,14,5.4,2014
0.42,0,0,,11,6.5,2014
0.41,0,0,,35,5.3,2014
0.41,0,0,,21,4.2,2014
0.41,8000000,0,-1.0,157,5.5,2014
0.41,0,0,,28,4.2,2014
0.41,0,16337881,,32,6.0,2014
0.41,6000000,32251,-0.99,58,5.7,2014
0.41,0,0,,49,5.6,2014
0.4,1000000,395000,-0.6,146,7.0,2014
0.27,0,8251,,44,5.9,2014
0.4,318000,121179,-0.62,142,6.1,2014
0.4,30000000,0,-1.0,14,5.6,2014
0.4,0,0,,46,5.3,2014
0.4,7000000,14618727,1.09,95,6.9,2014
0.4,0,0,,41,6.5,2014
0.4,0,0,,23,6.1,2014
0.67,0,7176347,,258,6.2,2014
0.39,0,0,,12,4.8,2014
0.39,0,0,,31,6.0,2014
0.44,0,0,,37,4.5,2014
0.39,5000000,10429707,1.09,92,5.7,2014
0.38,0,0,,213,6.8,2014
0.38,13000000,45300000,2.48,223,5.7,2014
0.38,0,126150,,55,5.6,2014
0.38,0,0,,50,5.4,2014
0.34,0,0,,37,5.2,2014
0.38,0,0,,16,5.0,2014
0.38,0,0,,74,6.7,2014
0.38,3500000,0,-1.0,24,4.9,2014
0.39,0,0,,10,3.8,2014
0.51,0,0,,63,5.4,2014
0.37,2500000,0,-1.0,14,5.3,2014
0.36,0,0,,26,4.9,2014
0.36,0,0,,32,6.0,2014
0.36,0,3123963,,145,6.7,2014
0.36,0,0,,16,6.7,2014
0.36,25000000,0,-1.0,16,3.8,2014
0.36,0,0,,36,5.3,2014
0.36,0,0,,17,5.6,2014
0.35,0,0,,10,3.9,2014
0.35,0,0,,30,5.1,2014
0.35,0,0,,20,3.8,2014
0.35,25000000,39171130,0.57,405,5.6,2014
0.35,0,0,,16,5.4,2014
0.35,0,0,,52,5.2,2014
0.35,0,0,,14,3.9,2014
0.35,2000000,0,-1.0,18,4.7,2014
0.34,10,0,-1.0,69,6.0,2014
0.34,0,0,,13,5.3,2014
0.34,12700000,3430018,-0.73,63,6.7,2014
0.34,0,0,,25,7.2,2014
0.34,4000000,2365467,-0.41,207,6.5,2014
0.34,5000000,0,-1.0,48,5.3,2014
0.34,0,0,,100,4.6,2014
0.34,0,0,,51,5.1,2014
0.37,0,0,,41,7.1,2014
0.54,0,0,,69,5.8,2014
0.33,0,0,,21,5.3,2014
0.33,0,0,,33,6.6,2014
0.33,0,0,,138,4.3,2014
0.33,1500000,0,-1.0,17,4.7,2014
0.33,0,0,,59,7.1,2014
0.33,325927,0,-1.0,25,5.8,2014
0.28,0,0,,86,6.1,2014
0.46,0,13769,,51,5.9,2014
0.32,0,0,,24,4.0,2014
0.3,0,0,,56,6.4,2014
0.32,0,0,,12,5.9,2014
0.36,0,1009620,,26,6.0,2014
0.32,500000,15000000,29.0,14,4.8,2014
0.32,0,0,,108,5.4,2014
0.32,5000000,75143,-0.98,60,5.9,2014
0.4,0,0,,47,4.6,2014
0.32,0,0,,22,5.4,2014
0.32,0,0,,44,6.4,2014
0.69,0,0,,136,5.2,2014
0.31,0,0,,20,4.7,2014
0.31,0,0,,34,3.9,2014
0.31,0,0,,50,5.6,2014
0.51,0,0,,10,5.0,2014
0.31,0,0,,38,6.3,2014
0.43,0,0,,11,4.4,2014
0.31,10000000,0,-1.0,17,6.5,2014
0.31,0,4453524,,121,5.8,2014
0.3,0,0,,32,6.2,2014
0.13,0,0,,27,5.9,2014
0.3,0,0,,33,4.4,2014
0.3,0,0,,85,6.0,2014
0.3,17000000,29789000,0.75,146,6.1,2014
0.3,0,0,,37,6.5,2014
0.3,0,0,,36,6.4,2014
0.3,0,0,,42,5.6,2014
0.3,0,0,,18,4.1,2014
0.29,0,0,,11,5.0,2014
0.29,0,0,,15,7.7,2014
0.29,0,0,,38,5.5,2014
0.29,0,0,,16,5.1,2014
0.29,0,2756,,105,4.2,2014
0.29,0,0,,93,6.7,2014
0.29,0,0,,182,6.8,2014
0.29,0,0,,38,4.7,2014
0.29,0,0,,55,5.7,2014
0.29,0,0,,15,5.0,2014
0.29,0,0,,11,7.4,2014
0.29,0,0,,197,7.8,2014
0.29,0,0,,36,6.8,2014
0.28,7000000,36433975,4.2,164,4.5,2014
0.28,0,0,,47,5.3,2014
0.28,0,0,,39,5.6,2014
0.38,0,0,,35,4.8,2014
0.28,0,0,,13,4.3,2014
0.28,0,0,,16,3.8,2014
0.28,0,0,,44,5.4,2014
0.28,0,0,,17,4.9,2014
0.27,0,0,,89,5.5,2014
0.27,5000000,0,-1.0,19,5.2,2014
0.27,0,0,,11,5.6,2014
0.27,0,0,,55,5.8,2014
0.27,0,0,,118,6.3,2014
0.27,0,0,,13,3.7,2014
0.21,1000000,0,-1.0,148,6.2,2014
0.27,0,0,,17,5.8,2014
0.26,0,0,,28,5.1,2014
0.26,0,0,,121,6.4,2014
0.26,0,0,,30,5.6,2014
0.26,0,0,,24,6.1,2014
0.26,0,0,,32,4.4,2014
0.26,0,0,,20,3.0,2014
0.26,0,0,,24,6.2,2014
0.26,3000000,0,-1.0,17,4.6,2014
0.25,0,0,,73,6.0,2014
0.25,0,0,,45,4.5,2014
0.75,5000000,4013786,-0.2,65,6.0,2014
0.43,0,7205,,18,6.6,2014
0.37,0,0,,13,5.6,2014
0.63,0,0,,10,2.4,2014
0.24,5000000,0,-1.0,65,7.1,2014
0.24,0,0,,41,6.6,2014
0.24,0,0,,53,6.2,2014
0.24,0,0,,23,4.2,2014
0.34,0,0,,53,7.1,2014
0.23,0,0,,23,5.0,2014
0.23,0,0,,28,7.0,2014
0.23,0,0,,104,7.7,2014
0.23,0,8265,,71,6.1,2014
0.23,0,0,,45,4.9,2014
0.23,0,0,,37,5.6,2014
0.23,0,0,,24,6.2,2014
0.23,0,0,,21,4.1,2014
0.32,7000000,0,-1.0,26,4.9,2014
0.23,0,0,,14,6.2,2014
0.23,0,1503616,,70,7.8,2014
0.13,0,1156000,,19,7.2,2014
0.43,0,0,,26,5.5,2014
0.22,0,0,,22,7.0,2014
0.35,0,28208,,27,7.4,2014
0.22,10000000,0,-1.0,10,5.3,2014
0.22,0,0,,12,5.0,2014
0.25,0,0,,20,7.6,2014
0.22,0,0,,117,7.8,2014
0.22,0,0,,45,6.8,2014
0.22,0,0,,24,6.9,2014
0.22,6000000,0,-1.0,11,4.9,2014
0.22,0,0,,27,6.1,2014
0.22,0,0,,13,6.2,2014
0.21,0,0,,35,5.1,2014
0.21,0,0,,14,4.9,2014
0.21,0,0,,55,7.9,2014
0.21,0,0,,79,7.9,2014
0.21,0,0,,12,2.8,2014
0.17,0,0,,10,4.9,2014
0.21,0,0,,31,5.2,2014
0.49,0,0,,51,4.6,2014
0.21,0,0,,20,6.8,2014
0.2,0,0,,12,6.1,2014
0.2,0,0,,20,7.6,2014
0.2,0,0,,16,5.9,2014
0.2,0,0,,18,5.3,2014
0.2,0,0,,33,4.8,2014
0.22,0,0,,60,5.5,2014
0.2,0,0,,11,6.2,2014
0.2,0,0,,11,4.9,2014
0.2,0,0,,110,5.9,2014
0.38,12000000,0,-1.0,10,5.0,2014
0.57,2000000,0,-1.0,31,4.6,2014
0.2,0,0,,12,5.8,2014
0.2,0,153516,,46,7.8,2014
0.19,4000000,0,-1.0,30,4.7,2014
0.19,0,0,,34,7.5,2014
0.19,0,0,,15,6.7,2014
0.16,156660,0,-1.0,17,3.8,2014
0.37,0,0,,32,5.0,2014
0.31,0,0,,10,3.4,2014
0.19,0,0,,51,5.8,2014
0.19,8000000,53086,-0.99,20,5.1,2014
0.19,0,0,,59,5.4,2014
0.19,0,0,,23,4.9,2014
0.08,0,0,,37,4.7,2014
0.19,950000,0,-1.0,103,5.4,2014
0.13,0,0,,19,5.1,2014
0.19,0,0,,29,5.5,2014
0.19,0,0,,43,7.1,2014
0.18,6000000,0,-1.0,11,5.8,2014
0.18,0,0,,43,5.8,2014
0.18,18,0,-1.0,12,5.2,2014
0.18,6900000,0,-1.0,59,6.1,2014
0.18,0,0,,23,5.2,2014
0.18,0,0,,13,6.5,2014
0.18,0,0,,42,4.1,2014
0.18,0,0,,14,6.0,2014
0.18,0,0,,21,5.2,2014
0.18,0,0,,16,4.7,2014
0.18,0,0,,50,7.9,2014
0.18,0,0,,32,7.1,2014
0.18,1,0,-1.0,15,4.1,2014
0.23,0,0,,11,6.5,2014
0.18,0,0,,12,7.9,2014
0.18,0,0,,10,6.8,2014
0.28,0,0,,28,6.3,2014
0.24,0,2710,,17,4.8,2014
0.24,0,0,,67,5.5,2014
0.17,0,0,,25,5.3,2014
0.17,0,0,,68,5.8,2014
0.17,0,0,,43,5.2,2014
0.17,0,0,,10,6.5,2014
0.29,0,0,,53,5.8,2014
0.17,0,0,,27,6.4,2014
0.17,0,0,,14,5.9,2014
0.16,0,0,,16,3.3,2014
0.16,0,0,,30,4.5,2014
0.16,0,0,,60,4.7,2014
0.16,0,0,,25,6.9,2014
0.16,0,0,,14,5.9,2014
0.24,0,0,,13,4.3,2014
0.16,0,1169603,,61,4.3,2014
0.11,0,0,,24,5.3,2014
0.16,0,0,,14,6.9,2014
0.16,0,0,,17,5.6,2014
0.16,0,0,,13,4.8,2014
0.16,0,0,,14,7.3,2014
0.15,0,0,,14,7.8,2014
0.15,0,0,,10,3.7,2014
0.15,5900000,23000000,2.9,20,5.2,2014
0.15,0,0,,33,5.9,2014
0.17,0,0,,14,7.2,2014
0.15,0,0,,56,6.9,2014
0.03,0,0,,30,5.5,2014
0.09,0,0,,12,4.9,2014
0.14,0,0,,10,4.6,2014
0.14,0,0,,36,7.2,2014
0.14,0,0,,20,6.0,2014
0.09,500000,0,-1.0,11,4.6,2014
0.14,0,0,,64,6.6,2014
0.14,0,0,,20,5.9,2014
0.14,0,0,,17,6.4,2014
0.27,0,0,,23,6.1,2014
0.13,0,0,,18,4.7,2014
0.13,0,0,,33,4.8,2014
0.13,0,0,,10,5.6,2014
0.14,0,0,,20,7.4,2014
0.13,0,0,,12,4.3,2014
0.13,8000000,0,-1.0,16,5.4,2014
0.13,0,0,,11,5.7,2014
0.13,0,0,,41,8.8,2014
0.13,0,0,,41,4.5,2014
0.12,0,0,,23,4.8,2014
0.12,0,0,,115,5.2,2014
0.12,1400000,0,-1.0,14,2.4,2014
0.12,0,0,,10,7.2,2014
0.12,0,0,,10,3.8,2014
0.12,117,0,-1.0,66,7.6,2014
0.11,0,0,,14,5.4,2014
0.14,0,0,,20,5.9,2014
0.11,18000000,0,-1.0,10,4.9,2014
0.11,0,0,,16,5.3,2014
0.11,0,0,,16,6.5,2014
0.11,0,0,,12,7.2,2014
0.11,0,0,,23,4.6,2014
0.11,0,0,,19,5.1,2014
0.11,0,0,,12,7.8,2014
0.11,0,0,,23,7.7,2014
0.2,0,0,,24,5.9,2014
0.1,16000000,0,-1.0,14,6.9,2014
0.1,0,0,,52,6.1,2014
0.1,0,0,,42,5.4,2014
0.1,0,0,,11,6.5,2014
0.1,0,0,,14,4.5,2014
0.1,0,0,,10,8.1,2014
0.1,0,0,,30,6.6,2014
0.13,0,0,,29,5.1,2014
0.1,0,0,,51,5.4,2014
0.1,0,0,,12,5.5,2014
0.1,0,0,,23,7.6,2014
0.1,0,0,,36,4.1,2014
0.1,0,0,,12,7.7,2014
0.1,0,0,,10,6.9,2014
0.09,0,0,,16,5.2,2014
0.09,0,0,,17,6.7,2014
0.09,0,0,,13,6.7,2014
0.17,3000000,0,-1.0,12,4.1,2014
0.09,0,0,,11,5.3,2014
0.09,7000000,0,-1.0,21,4.8,2014
0.09,0,0,,11,4.2,2014
0.09,0,0,,17,7.4,2014
0.08,0,0,,13,7.5,2014
0.08,0,0,,16,5.4,2014
0.08,0,0,,11,6.4,2014
0.16,0,0,,15,5.3,2014
0.05,0,0,,11,7.5,2014
0.08,0,0,,17,7.2,2014
0.14,0,0,,12,5.1,2014
0.08,0,0,,20,6.8,2014
0.08,0,0,,10,6.0,2014
0.07,0,0,,21,6.7,2014
0.08,2000000,0,-1.0,12,6.0,2014
0.08,1000000,0,-1.0,13,4.9,2014
0.08,0,0,,11,5.7,2014
0.08,0,0,,22,6.8,2014
0.08,0,0,,17,4.1,2014
0.08,0,192400,,23,7.4,2014
0.11,0,0,,13,5.2,2014
0.07,0,0,,22,6.8,2014
0.04,750000,0,-1.0,17,7.6,2014
0.07,0,0,,18,6.5,2014
0.07,0,0,,65,6.7,2014
0.07,0,0,,20,4.6,2014
0.02,0,0,,15,6.7,2014
0.04,0,0,,48,5.5,2014
0.05,0,0,,14,7.8,2014
0.07,0,65460,,26,5.4,2014
0.07,3000000,0,-1.0,11,4.7,2014
0.07,0,0,,12,6.6,2014
0.07,0,0,,31,7.0,2014
0.06,0,0,,33,6.7,2014
0.06,0,0,,22,6.3,2014
0.06,0,0,,16,4.9,2014
0.13,0,0,,21,4.9,2014
0.17,0,0,,11,7.0,2014
0.19,0,0,,11,6.8,2014
0.06,0,0,,16,6.8,2014
0.05,0,0,,25,5.6,2014
0.05,0,0,,11,6.0,2014
0.05,0,0,,17,7.4,2014
0.13,200000,0,-1.0,11,3.9,2014
0.05,0,0,,14,6.0,2014
0.1,0,0,,13,7.2,2014
0.04,0,0,,13,6.9,2014
0.19,0,0,,15,6.5,2014
0.04,0,0,,19,6.9,2014
0.04,3250000,0,-1.0,16,3.4,2014
0.1,0,0,,20,5.6,2014
0.03,0,0,,11,6.1,2014
0.03,0,0,,19,5.2,2014
0.04,0,0,,14,6.0,2014
0.03,0,4878242,,132,7.0,2014
0.1,0,0,,12,7.2,2014
0.03,0,0,,16,7.2,2014
0.02,0,0,,12,6.4,2014
0.02,0,0,,26,6.6,2014
0.02,0,0,,13,6.5,2014
0.02,0,0,,66,6.3,2014
0.02,0,5240,,21,6.0,2014
0.02,0,0,,17,7.0,2014
0.08,0,0,,12,7.5,2014
0.02,0,0,,30,6.9,2014
0.02,8500000,0,-1.0,11,5.4,2014
0.02,0,0,,20,6.8,2014
0.02,0,0,,23,4.1,2014
0.02,0,0,,12,5.4,2014
0.01,0,0,,14,6.5,2014
0.01,0,0,,18,6.8,2014
0.01,0,0,,15,6.4,2014
0.01,0,0,,15,5.5,2014
0.0,5,0,-1.0,13,6.0,2014
0.01,0,0,,12,5.8,2014
0.01,0,0,,14,6.0,2014
0.01,0,0,,12,7.1,2014
0.01,0,0,,16,7.1,2014
0.04,0,0,,13,5.2,2014
0.01,0,0,,13,7.0,2014
0.15,0,0,,11,4.9,2014
0.01,2489400,0,-1.0,15,5.8,2014
0.0,0,0,,32,8.3,2014
0.03,0,0,,16,6.7,2014
0.0,0,0,,23,6.4,2014
0.03,0,0,,18,4.2,2014
0.02,0,0,,14,7.1,2014
0.0,0,0,,11,6.5,2014
0.0,0,0,,12,5.8,2014
12.04,11000000,775398007,69.49,4428,7.9,1977
2.38,14000000,185438673,12.25,279,6.2,1977
1.72,1200000,71215869,58.35,332,6.6,1977
1.18,4000000,38251425,8.56,493,7.6,1977
1.1,10000000,0,-1.0,113,6.4,1977
1.1,20000000,303788635,14.19,600,7.0,1977
1.05,22000000,50750000,1.31,109,6.4,1977
0.91,0,0,,75,7.1,1977
0.91,0,0,,36,6.4,1977
0.75,3500000,16000000,3.57,15,5.9,1977
0.62,0,0,,10,6.1,1977
0.6,3500000,237113184,66.75,192,6.3,1977
0.56,3400000,31063038,8.14,29,6.2,1977
0.54,0,126737428,,93,6.9,1977
0.52,0,0,,71,7.0,1977
0.5,5500000,26414658,3.8,45,6.7,1977
0.47,6000000,0,-1.0,37,6.0,1977
0.43,0,0,,32,5.6,1977
0.41,0,28000000,,49,7.3,1977
0.4,900000,0,-1.0,31,5.9,1977
0.4,0,0,,10,5.0,1977
0.39,0,0,,12,5.5,1977
0.38,14000000,30749142,1.2,56,4.6,1977
0.37,6000000,30000000,4.0,25,5.7,1977
0.35,0,0,,21,5.8,1977
0.33,10000,7000000,699.0,194,7.1,1977
0.32,0,0,,19,6.3,1977
0.32,0,0,,45,7.2,1977
0.31,3000000,0,-1.0,46,5.8,1977
0.3,0,0,,11,5.9,1977
0.28,0,0,,13,6.1,1977
0.27,0,0,,15,7.1,1977
0.06,0,0,,12,5.3,1977
0.24,0,0,,10,5.6,1977
0.23,6000000,14717854,1.45,25,5.0,1977
0.22,22000000,12000000,-0.45,48,7.4,1977
0.19,810000,1258000,0.55,12,5.8,1977
0.08,0,41687243,,15,5.6,1977
0.29,1500000,0,-1.0,24,6.1,1977
